{'group': '3_2', 'round': '14', 'ov_sat': '0.6092075220058667', 'max_min': '0.5258462788103663', 'f_score': '0.5644657693577195', 'ndcg': '0.09704571102326454', 'dfh': '0.8'}
{'group': '5_Dif', 'round': '0', 'ov_sat': '0.8583994116923211', 'max_min': '0.0992934299148559', 'f_score': '0.17799740818943233', 'ndcg': '0.018957672873910158', 'dfh': '1.0'}
{'group': '5_Dif', 'round': '1', 'ov_sat': '0.6252789324692245', 'max_min': '0.0789083947828022', 'f_score': '0.14013247595690434', 'ndcg': '0.0', 'dfh': '1.0'}
{'group': '5_Dif', 'round': '2', 'ov_sat': '0.5271060650475594', 'max_min': '0.08766482172040957', 'f_score': '0.1503280659989395', 'ndcg': '0.0', 'dfh': '0.9261859507142916'}
{'group': '5_Dif', 'round': '3', 'ov_sat': '0.48145859641748523', 'max_min': '0.07441684942551507', 'f_score': '0.12890884870759034', 'ndcg': '0.0', 'dfh': '1.0'}
{'group': '5_Dif', 'round': '4', 'ov_sat': '0.4582535417176807', 'max_min': '0.08121673021410797', 'f_score': '0.13797925929846314', 'ndcg': '0.0', 'dfh': '0.9261859507142916'}
{'group': '5_Dif', 'round': '5', 'ov_sat': '0.44912734745905175', 'max_min': '0.08133795267400962', 'f_score': '0.13773228493198106', 'ndcg': '0.23861837108618195', 'dfh': '1.0'}
{'group': '5_Dif', 'round': '6', 'ov_sat': '0.43646268262677534', 'max_min': '0.08134695830033684', 'f_score': '0.13713499648142385', 'ndcg': '0.0720109229154468', 'dfh': '0.9261859507142916'}
{'group': '5_Dif', 'round': '7', 'ov_sat': '0.4237948906110505', 'max_min': '0.08144977702556472', 'f_score': '0.1366387477429841', 'ndcg': '0.0', 'dfh': '0.9261859507142916'}
{'group': '5_Dif', 'round': '8', 'ov_sat': '0.45670257856568747', 'max_min': '0.10342943079632172', 'f_score': '0.16866198308525107', 'ndcg': '0.08000464966185039', 'dfh': '0.8773705614469083'}
{'group': '5_Dif', 'round': '9', 'ov_sat': '0.48373899994006875', 'max_min': '0.1049985925781789', 'f_score': '0.17254517059672458', 'ndcg': '0.1077771384365613', 'dfh': '1.0'}
{'group': '5_Dif', 'round': '10', 'ov_sat': '0.4682533325712435', 'max_min': '0.0943582316744993', 'f_score': '0.15706593765575305', 'ndcg': '0.0', 'dfh': '0.9261859507142916'}
{'group': '5_Dif', 'round': '11', 'ov_sat': '0.45828205112936304', 'max_min': '0.10766696809353882', 'f_score': '0.17436849363053009', 'ndcg': '0.04279725294690551', 'dfh': '0.9261859507142916'}
{'group': '5_Dif', 'round': '12', 'ov_sat': '0.44675152276949576', 'max_min': '0.1032262710841772', 'f_score': '0.16770311206034869', 'ndcg': '0.0', 'dfh': '0.9261859507142916'}
{'group': '5_Dif', 'round': '13', 'ov_sat': '0.43748220697104073', 'max_min': '0.10559520100816638', 'f_score': '0.17012683976120033', 'ndcg': '0.0', 'dfh': '0.9261859507142916'}
{'group': '5_Dif', 'round': '14', 'ov_sat': '0.42926471633641305', 'max_min': '0.10757448274629683', 'f_score': '0.1720363561380357', 'ndcg': '0.0720109229154468', 'dfh': '0.9261859507142916'}

