{'group': '3_2', 'round': '14', 'ov_sat': '0.5037250124184638', 'max_min': '0.47246861395427364', 'f_score': '0.48759641940251336', 'ndcg': '0.04279725294690551', 'dfh': '0.8773705614469083'}
{'group': '5_Dif', 'round': '0', 'ov_sat': '0.563138334960472', 'max_min': '0.9499791579824929', 'f_score': '0.7071092413754512', 'ndcg': '0.14358168406865388', 'dfh': '0.7261859507142915'}
{'group': '5_Dif', 'round': '1', 'ov_sat': '0.4866766544427774', 'max_min': '0.4858106801236648', 'f_score': '0.48624328171957687', 'ndcg': '0.03391602052736162', 'dfh': '1.0'}
{'group': '5_Dif', 'round': '2', 'ov_sat': '0.6027334654764898', 'max_min': '0.34204766785784557', 'f_score': '0.4364261074488545', 'ndcg': '0.11082864219245918', 'dfh': '1.0'}
{'group': '5_Dif', 'round': '3', 'ov_sat': '0.6352304050842663', 'max_min': '0.2822261807470787', 'f_score': '0.3908166422041659', 'ndcg': '0.07695314590595254', 'dfh': '1.0'}
{'group': '5_Dif', 'round': '4', 'ov_sat': '0.5856085735330986', 'max_min': '0.24653193220885322', 'f_score': '0.3469875872043053', 'ndcg': '0.09825193841791516', 'dfh': '1.0'}
{'group': '5_Dif', 'round': '5', 'ov_sat': '0.5433343730288891', 'max_min': '0.21929754628385728', 'f_score': '0.31247549912227207', 'ndcg': '0.0', 'dfh': '1.0'}
{'group': '5_Dif', 'round': '6', 'ov_sat': '0.5182213663319449', 'max_min': '0.20047933325662165', 'f_score': '0.2891124888595185', 'ndcg': '0.09704571102326454', 'dfh': '0.9261859507142916'}
{'group': '5_Dif', 'round': '7', 'ov_sat': '0.49421194919580175', 'max_min': '0.1861237582444813', 'f_score': '0.27040940038187633', 'ndcg': '0.0', 'dfh': '0.9261859507142916'}
{'group': '5_Dif', 'round': '8', 'ov_sat': '0.5171368363097406', 'max_min': '0.21202246329655877', 'f_score': '0.30074258383588265', 'ndcg': '0.0', 'dfh': '0.8773705614469083'}
{'group': '5_Dif', 'round': '9', 'ov_sat': '0.4989193199565719', 'max_min': '0.18947379427333494', 'f_score': '0.27464579361516445', 'ndcg': '0.0', 'dfh': '0.9261859507142916'}
{'group': '5_Dif', 'round': '10', 'ov_sat': '0.4820088704323743', 'max_min': '0.17101926016899494', 'f_score': '0.25246324485386495', 'ndcg': '0.0', 'dfh': '0.9261859507142916'}
{'group': '5_Dif', 'round': '11', 'ov_sat': '0.48611944680744773', 'max_min': '0.23141564421574012', 'f_score': '0.31356137520278937', 'ndcg': '0.1548469954520752', 'dfh': '0.7928526173809581'}
{'group': '5_Dif', 'round': '12', 'ov_sat': '0.4729336597675693', 'max_min': '0.22054072240687755', 'f_score': '0.3008074520319648', 'ndcg': '0.029213669968541293', 'dfh': '0.9261859507142916'}
{'group': '5_Dif', 'round': '13', 'ov_sat': '0.4623132010854059', 'max_min': '0.2044061507126882', 'f_score': '0.2834765830710329', 'ndcg': '0.026241015502468358', 'dfh': '0.9261859507142916'}
{'group': '5_Dif', 'round': '14', 'ov_sat': '0.452878983063567', 'max_min': '0.19600700796412568', 'f_score': '0.2735995403430966', 'ndcg': '0.03391602052736162', 'dfh': '0.9261859507142916'}
