{'group': '3_2', 'round': '14', 'ov_sat': '0.5894604821868915', 'max_min': '0.5954190769074846', 'f_score': '0.5924247970745934', 'ndcg': '0.0629760261335262', 'dfh': '0.8'}
{'group': '5_Dif', 'round': '0', 'ov_sat': '0.4088128401654905', 'max_min': '0.014557939193009961', 'f_score': '0.02811470587303496', 'ndcg': '0.0', 'dfh': '1.0'}
{'group': '5_Dif', 'round': '1', 'ov_sat': '0.4221824694171497', 'max_min': '0.04215854651321321', 'f_score': '0.07666175790361526', 'ndcg': '0.03391602052736162', 'dfh': '1.0'}
{'group': '5_Dif', 'round': '2', 'ov_sat': '0.5400460154373109', 'max_min': '0.145554221733195', 'f_score': '0.22930557259285725', 'ndcg': '0.10506533004755628', 'dfh': '1.0'}
{'group': '5_Dif', 'round': '3', 'ov_sat': '0.5852354066917449', 'max_min': '0.13771965330703284', 'f_score': '0.22296937049648352', 'ndcg': '0.03598629640223436', 'dfh': '1.0'}
{'group': '5_Dif', 'round': '4', 'ov_sat': '0.5407879180034831', 'max_min': '0.11648602454416346', 'f_score': '0.19168334726786848', 'ndcg': '0.0', 'dfh': '1.0'}
{'group': '5_Dif', 'round': '5', 'ov_sat': '0.5163253015109597', 'max_min': '0.1082511062278333', 'f_score': '0.17897821425671312', 'ndcg': '0.20470235055882036', 'dfh': '1.0'}
{'group': '5_Dif', 'round': '6', 'ov_sat': '0.5429834624480356', 'max_min': '0.12925681642421016', 'f_score': '0.208807225430673', 'ndcg': '0.0170286235283242', 'dfh': '1.0'}
{'group': '5_Dif', 'round': '7', 'ov_sat': '0.5616088854225327', 'max_min': '0.1948128624847823', 'f_score': '0.289279452550742', 'ndcg': '0.0', 'dfh': '0.8861353116146786'}
{'group': '5_Dif', 'round': '8', 'ov_sat': '0.5753565249316458', 'max_min': '0.19877779155902742', 'f_score': '0.2954735294604834', 'ndcg': '0.018957672873910158', 'dfh': '0.9261859507142916'}
{'group': '5_Dif', 'round': '9', 'ov_sat': '0.5528582126149567', 'max_min': '0.17738101934611894', 'f_score': '0.26858746836746694', 'ndcg': '0.10174806158208485', 'dfh': '0.9261859507142916'}
{'group': '5_Dif', 'round': '10', 'ov_sat': '0.5628477931990246', 'max_min': '0.22091042184381926', 'f_score': '0.31728903389589946', 'ndcg': '0.0', 'dfh': '0.9261859507142916'}
{'group': '5_Dif', 'round': '11', 'ov_sat': '0.569068839763142', 'max_min': '0.25594503963774223', 'f_score': '0.3530858095515944', 'ndcg': '0.018957672873910158', 'dfh': '0.8712414374216044'}
{'group': '5_Dif', 'round': '12', 'ov_sat': '0.5749494900843444', 'max_min': '0.2704487855090553', 'f_score': '0.36786067776922626', 'ndcg': '0.04401835325961604', 'dfh': '0.9'}
{'group': '5_Dif', 'round': '13', 'ov_sat': '0.5801349033999749', 'max_min': '0.2804867039947307', 'f_score': '0.37814557647361596', 'ndcg': '0.08803670651923208', 'dfh': '0.9261859507142916'}
{'group': '5_Dif', 'round': '14', 'ov_sat': '0.580863455701888', 'max_min': '0.30003642130537794', 'f_score': '0.3956867223275407', 'ndcg': '0.04401835325961604', 'dfh': '0.9'}
